metro,city_gu,dong_ri_eup_myeon,start_date,end_date,limit_deposit,small_amount
인천광역시,중구,항동4가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,항동5가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,항동6가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,항동7가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,송학동1가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,송학동2가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,송학동3가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,사동,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,신생동,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,신포동,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,답동,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,북성동1가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,북성동2가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,북성동3가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,신흥동1가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,신흥동2가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,신흥동3가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,선화동,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,도원동,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,율목동,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,유동,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,경동,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,내동,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,용동,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,인현동,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,전동,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,선린동,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,송월동1가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,송월동2가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,송월동8가,2018-09-18,2021-05-10,50000000,17000000
인천광역시,중구,관동1가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,관동2가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,관동3가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,중앙동1가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,중앙동2가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,중앙동3가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,중앙동4가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,해안동1가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,해안동2가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,해안동3가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,해안동4가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,항동1가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,항동2가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,항동3가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,항동4가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,항동5가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,항동6가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,항동7가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,송학동1가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,송학동2가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,송학동3가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,사동,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,신생동,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,신포동,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,답동,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,북성동1가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,북성동2가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,북성동3가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,신흥동1가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,신흥동2가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,신흥동3가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,선화동,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,도원동,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,율목동,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,유동,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,경동,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,내동,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,용동,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,인현동,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,전동,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,선린동,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,송월동1가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,송월동2가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,송월동9가,2021-05-11,2023-02-20,60000000,20000000
인천광역시,중구,관동1가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,관동2가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,관동3가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,중앙동1가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,중앙동2가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,중앙동3가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,중앙동4가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,해안동1가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,해안동2가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,해안동3가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,해안동4가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,항동1가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,항동2가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,항동3가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,항동4가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,항동5가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,항동6가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,항동7가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,송학동1가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,송학동2가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,송학동3가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,사동,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,신생동,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,신포동,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,답동,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,북성동1가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,북성동2가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,북성동3가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,신흥동1가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,신흥동2가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,신흥동3가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,선화동,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,도원동,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,율목동,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,유동,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,경동,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,내동,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,용동,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,인현동,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,전동,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,선린동,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,송월동1가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,송월동2가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,중구,송월동10가,2023-02-21,2026-12-31,75000000,25000000
인천광역시,강화군,,2001-09-15,2008-08-20,30000000,12000000
인천광역시,옹진군,,2001-09-15,2008-08-20,30000000,12000000
인천광역시,강화군,,2008-08-21,2010-07-25,40000000,14000000
인천광역시,옹진군,,2008-08-21,2010-07-25,40000000,14000000
인천광역시,강화군,,2010-07-26,2013-12-31,40000000,14000000
인천광역시,옹진군,,2010-07-26,2013-12-31,40000000,14000000
인천광역시,강화군,,2014-01-01,2016-03-30,45000000,15000000
인천광역시,옹진군,,2014-01-01,2016-03-30,45000000,15000000
인천광역시,강화군,,2016-03-31,2018-09-17,50000000,17000000
인천광역시,옹진군,,2016-03-31,2018-09-17,50000000,17000000
인천광역시,강화군,,2018-09-18,2021-05-10,50000000,17000000
인천광역시,옹진군,,2018-09-18,2021-05-10,50000000,17000000
인천광역시,강화군,,2021-05-11,2023-02-20,60000000,20000000
인천광역시,옹진군,,2021-05-11,2023-02-20,60000000,20000000
인천광역시,강화군,,2023-02-21,2026-12-31,75000000,25000000
인천광역시,옹진군,,2023-02-21,2026-12-31,75000000,25000000
경기도,오산시,,2001-09-15,2008-08-20,30000000,12000000
경기도,여주시,,2001-09-15,2008-08-20,30000000,12000000
경기도,동주천시,,2001-09-15,2008-08-20,30000000,12000000
경기도,포천시,,2001-09-15,2008-08-20,30000000,12000000
경기도,양주시,,2001-09-15,2008-08-20,30000000,12000000
경기도,양평군,,2001-09-15,2008-08-20,30000000,12000000
경기도,연천군,,2001-09-15,2008-08-20,30000000,12000000
경기도,안성시,,2001-09-15,2008-08-20,30000000,12000000
경기도,가평군,,2001-09-15,2008-08-20,30000000,12000000
경기도,오산시,,2008-08-21,2010-07-25,40000000,14000000
경기도,여주시,,2008-08-21,2010-07-25,40000000,14000000
경기도,동주천시,,2008-08-21,2010-07-25,40000000,14000000
경기도,포천시,,2008-08-21,2010-07-25,40000000,14000000
경기도,양주시,,2008-08-21,2010-07-25,40000000,14000000
경기도,양평군,,2008-08-21,2010-07-25,40000000,14000000
경기도,연천군,,2008-08-21,2010-07-25,40000000,14000000
경기도,안성시,,2008-08-21,2010-07-25,40000000,14000000
경기도,가평군,,2008-08-21,2010-07-25,40000000,14000000
경기도,오산시,,2010-07-26,2013-12-31,40000000,14000000
경기도,여주시,,2010-07-26,2013-12-31,40000000,14000000
경기도,동주천시,,2010-07-26,2013-12-31,40000000,14000000
경기도,포천시,,2010-07-26,2013-12-31,40000000,14000000
경기도,양주시,,2010-07-26,2013-12-31,40000000,14000000
경기도,양평군,,2010-07-26,2013-12-31,40000000,14000000
경기도,연천군,,2010-07-26,2013-12-31,40000000,14000000
경기도,안성시,,2010-07-26,2013-12-31,40000000,14000000
경기도,가평군,,2010-07-26,2013-12-31,40000000,14000000
경기도,오산시,,2014-01-01,2016-03-30,45000000,15000000
경기도,여주시,,2014-01-01,2016-03-30,45000000,15000000
경기도,동주천시,,2014-01-01,2016-03-30,45000000,15000000
경기도,포천시,,2014-01-01,2016-03-30,45000000,15000000
경기도,양주시,,2014-01-01,2016-03-30,45000000,15000000
경기도,양평군,,2014-01-01,2016-03-30,45000000,15000000
경기도,연천군,,2014-01-01,2016-03-30,45000000,15000000
경기도,안성시,,2014-01-01,2016-03-30,45000000,15000000
경기도,가평군,,2014-01-01,2016-03-30,45000000,15000000
경기도,오산시,,2016-03-31,2018-09-17,50000000,17000000
경기도,여주시,,2016-03-31,2018-09-17,50000000,17000000
경기도,동주천시,,2016-03-31,2018-09-17,50000000,17000000
경기도,포천시,,2016-03-31,2018-09-17,50000000,17000000
경기도,양주시,,2016-03-31,2018-09-17,50000000,17000000
경기도,양평군,,2016-03-31,2018-09-17,50000000,17000000
경기도,연천군,,2016-03-31,2018-09-17,50000000,17000000
경기도,안성시,,2016-03-31,2018-09-17,50000000,17000000
경기도,가평군,,2016-03-31,2018-09-17,50000000,17000000
경기도,오산시,,2018-09-18,2021-05-10,50000000,17000000
경기도,여주시,,2018-09-18,2021-05-10,50000000,17000000
경기도,동주천시,,2018-09-18,2021-05-10,50000000,17000000
경기도,포천시,,2018-09-18,2021-05-10,50000000,17000000
경기도,양주시,,2018-09-18,2021-05-10,50000000,17000000
경기도,양평군,,2018-09-18,2021-05-10,50000000,17000000
경기도,연천군,,2018-09-18,2021-05-10,50000000,17000000
경기도,안성시,,2018-09-18,2021-05-10,50000000,17000000
경기도,가평군,,2018-09-18,2021-05-10,50000000,17000000
경기도,오산시,,2021-05-11,2023-02-20,60000000,20000000
경기도,여주시,,2021-05-11,2023-02-20,60000000,20000000
경기도,동주천시,,2021-05-11,2023-02-20,60000000,20000000
경기도,포천시,,2021-05-11,2023-02-20,60000000,20000000
경기도,양주시,,2021-05-11,2023-02-20,60000000,20000000
경기도,양평군,,2021-05-11,2023-02-20,60000000,20000000
경기도,연천군,,2021-05-11,2023-02-20,60000000,20000000
경기도,안성시,,2021-05-11,2023-02-20,60000000,20000000
경기도,가평군,,2021-05-11,2023-02-20,60000000,20000000
경기도,오산시,,2023-02-21,2026-12-31,75000000,25000000
경기도,여주시,,2023-02-21,2026-12-31,75000000,25000000
경기도,동주천시,,2023-02-21,2026-12-31,75000000,25000000
경기도,포천시,,2023-02-21,2026-12-31,75000000,25000000
경기도,양주시,,2023-02-21,2026-12-31,75000000,25000000
경기도,양평군,,2023-02-21,2026-12-31,75000000,25000000
경기도,연천군,,2023-02-21,2026-12-31,75000000,25000000
경기도,안성시,,2023-02-21,2026-12-31,75000000,25000000
경기도,가평군,,2023-02-21,2026-12-31,75000000,25000000
경기도,수원시 장안구,,2001-09-15,2008-08-20,40000000,16000000
경기도,수원시 권선구,,2001-09-15,2008-08-20,40000000,16000000
경기도,수원시 팔달구,,2001-09-15,2008-08-20,40000000,16000000
경기도,수원시 영통구,,2001-09-15,2008-08-20,40000000,16000000
경기도,성남시 중원구,,2001-09-15,2008-08-20,40000000,16000000
경기도,성남시 수정구,,2001-09-15,2008-08-20,40000000,16000000
경기도,성남시 분당구,,2001-09-15,2008-08-20,40000000,16000000
경기도,안양시 만안구,,2001-09-15,2008-08-20,40000000,16000000
경기도,안양시 동안구,,2001-09-15,2008-08-20,40000000,16000000
경기도,과천시,,2001-09-15,2008-08-20,40000000,16000000
경기도,광명시,,2001-09-15,2008-08-20,40000000,16000000
경기도,군포시,,2001-09-15,2008-08-20,40000000,16000000
경기도,부천시 오정구,,2001-09-15,2008-08-20,40000000,16000000
경기도,부천시 원미구,,2001-09-15,2008-08-20,40000000,16000000
경기도,부천시 소사구,,2001-09-15,2008-08-20,40000000,16000000
경기도,시흥시,,2001-09-15,2008-08-20,40000000,16000000
경기도,의왕시,,2001-09-15,2008-08-20,40000000,16000000
경기도,하남시,,2001-09-15,2008-08-20,40000000,16000000
경기도,고양시 덕양구,,2001-09-15,2008-08-20,40000000,16000000
경기도,고양시 일산서구,,2001-09-15,2008-08-20,40000000,16000000
경기도,고양시 일산동구,,2001-09-15,2008-08-20,40000000,16000000
경기도,구리시,,2001-09-15,2008-08-20,40000000,16000000
경기도,의정부시,,2001-09-15,2008-08-20,40000000,16000000
경기도,수원시 장안구,,2008-08-21,2010-07-25,60000000,20000000
경기도,수원시 권선구,,2008-08-21,2010-07-25,60000000,20000000
경기도,수원시 팔달구,,2008-08-21,2010-07-25,60000000,20000000
경기도,수원시 영통구,,2008-08-21,2010-07-25,60000000,20000000
경기도,성남시 중원구,,2008-08-21,2010-07-25,60000000,20000000
경기도,성남시 수정구,,2008-08-21,2010-07-25,60000000,20000000
경기도,성남시 분당구,,2008-08-21,2010-07-25,60000000,20000000
경기도,안양시 만안구,,2008-08-21,2010-07-25,60000000,20000000
경기도,안양시 동안구,,2008-08-21,2010-07-25,60000000,20000000
경기도,과천시,,2008-08-21,2010-07-25,60000000,20000000
경기도,광명시,,2008-08-21,2010-07-25,60000000,20000000
경기도,군포시,,2008-08-21,2010-07-25,60000000,20000000
경기도,부천시 오정구,,2008-08-21,2010-07-25,60000000,20000000
경기도,부천시 원미구,,2008-08-21,2010-07-25,60000000,20000000
경기도,부천시 소사구,,2008-08-21,2010-07-25,60000000,20000000
경기도,시흥시,,2008-08-21,2010-07-25,60000000,20000000
경기도,의왕시,,2008-08-21,2010-07-25,60000000,20000000
경기도,하남시,,2008-08-21,2010-07-25,60000000,20000000
경기도,고양시 덕양구,,2008-08-21,2010-07-25,60000000,20000000
경기도,고양시 일산서구,,2008-08-21,2010-07-25,60000000,20000000
경기도,고양시 일산동구,,2008-08-21,2010-07-25,60000000,20000000
경기도,구리시,,2008-08-21,2010-07-25,60000000,20000000
경기도,의정부시,,2008-08-21,2010-07-25,60000000,20000000
경기도,수원시 장안구,,2010-07-26,2013-12-31,65000000,22000000
경기도,수원시 권선구,,2010-07-26,2013-12-31,65000000,22000000
경기도,수원시 팔달구,,2010-07-26,2013-12-31,65000000,22000000
경기도,수원시 영통구,,2010-07-26,2013-12-31,65000000,22000000
경기도,성남시 중원구,,2010-07-26,2013-12-31,65000000,22000000
경기도,성남시 수정구,,2010-07-26,2013-12-31,65000000,22000000
경기도,성남시 분당구,,2010-07-26,2013-12-31,65000000,22000000
경기도,안양시 만안구,,2010-07-26,2013-12-31,65000000,22000000
경기도,안양시 동안구,,2010-07-26,2013-12-31,65000000,22000000
경기도,과천시,,2010-07-26,2013-12-31,65000000,22000000
경기도,광명시,,2010-07-26,2013-12-31,65000000,22000000
경기도,군포시,,2010-07-26,2013-12-31,65000000,22000000
경기도,부천시 오정구,,2010-07-26,2013-12-31,65000000,22000000
경기도,부천시 원미구,,2010-07-26,2013-12-31,65000000,22000000
경기도,부천시 소사구,,2010-07-26,2013-12-31,65000000,22000000
경기도,시흥시,,2010-07-26,2013-12-31,65000000,22000000
경기도,의왕시,,2010-07-26,2013-12-31,65000000,22000000
경기도,하남시,,2010-07-26,2013-12-31,65000000,22000000
경기도,고양시 덕양구,,2010-07-26,2013-12-31,65000000,22000000
경기도,고양시 일산서구,,2010-07-26,2013-12-31,65000000,22000000
경기도,고양시 일산동구,,2010-07-26,2013-12-31,65000000,22000000
경기도,구리시,,2010-07-26,2013-12-31,65000000,22000000
경기도,의정부시,,2010-07-26,2013-12-31,65000000,22000000
경기도,수원시 장안구,,2014-01-01,2016-03-30,80000000,27000000
경기도,수원시 권선구,,2014-01-01,2016-03-30,80000000,27000000
경기도,수원시 팔달구,,2014-01-01,2016-03-30,80000000,27000000
경기도,수원시 영통구,,2014-01-01,2016-03-30,80000000,27000000
경기도,성남시 중원구,,2014-01-01,2016-03-30,80000000,27000000
경기도,성남시 수정구,,2014-01-01,2016-03-30,80000000,27000000
경기도,성남시 분당구,,2014-01-01,2016-03-30,80000000,27000000
경기도,안양시 만안구,,2014-01-01,2016-03-30,80000000,27000000
경기도,안양시 동안구,,2014-01-01,2016-03-30,80000000,27000000
경기도,과천시,,2014-01-01,2016-03-30,80000000,27000000
경기도,광명시,,2014-01-01,2016-03-30,80000000,27000000
경기도,군포시,,2014-01-01,2016-03-30,80000000,27000000
경기도,부천시 오정구,,2014-01-01,2016-03-30,80000000,27000000
경기도,부천시 원미구,,2014-01-01,2016-03-30,80000000,27000000
경기도,부천시 소사구,,2014-01-01,2016-03-30,80000000,27000000
경기도,시흥시,,2014-01-01,2016-03-30,80000000,27000000
경기도,의왕시,,2014-01-01,2016-03-30,80000000,27000000
경기도,하남시,,2014-01-01,2016-03-30,80000000,27000000
경기도,고양시 덕양구,,2014-01-01,2016-03-30,80000000,27000000
경기도,고양시 일산서구,,2014-01-01,2016-03-30,80000000,27000000
경기도,고양시 일산동구,,2014-01-01,2016-03-30,80000000,27000000
경기도,구리시,,2014-01-01,2016-03-30,80000000,27000000
경기도,의정부시,,2014-01-01,2016-03-30,80000000,27000000
경기도,수원시 장안구,,2016-03-31,2018-09-17,80000000,27000000
경기도,수원시 권선구,,2016-03-31,2018-09-17,80000000,27000000
경기도,수원시 팔달구,,2016-03-31,2018-09-17,80000000,27000000
경기도,수원시 영통구,,2016-03-31,2018-09-17,80000000,27000000
경기도,성남시 중원구,,2016-03-31,2018-09-17,80000000,27000000
경기도,성남시 수정구,,2016-03-31,2018-09-17,80000000,27000000
경기도,성남시 분당구,,2016-03-31,2018-09-17,80000000,27000000
경기도,안양시 만안구,,2016-03-31,2018-09-17,80000000,27000000
경기도,안양시 동안구,,2016-03-31,2018-09-17,80000000,27000000
경기도,과천시,,2016-03-31,2018-09-17,80000000,27000000
경기도,광명시,,2016-03-31,2018-09-17,80000000,27000000
경기도,군포시,,2016-03-31,2018-09-17,80000000,27000000
경기도,부천시 오정구,,2016-03-31,2018-09-17,80000000,27000000
경기도,부천시 원미구,,2016-03-31,2018-09-17,80000000,27000000
경기도,부천시 소사구,,2016-03-31,2018-09-17,80000000,27000000
경기도,시흥시,,2016-03-31,2018-09-17,80000000,27000000
경기도,의왕시,,2016-03-31,2018-09-17,80000000,27000000
경기도,하남시,,2016-03-31,2018-09-17,80000000,27000000
경기도,고양시 덕양구,,2016-03-31,2018-09-17,80000000,27000000
경기도,고양시 일산서구,,2016-03-31,2018-09-17,80000000,27000000
경기도,고양시 일산동구,,2016-03-31,2018-09-17,80000000,27000000
경기도,구리시,,2016-03-31,2018-09-17,80000000,27000000
경기도,의정부시,,2016-03-31,2018-09-17,80000000,27000000
경기도,수원시 장안구,,2018-09-18,2021-05-10,100000000,34000000
경기도,수원시 권선구,,2018-09-18,2021-05-10,100000000,34000000
경기도,수원시 팔달구,,2018-09-18,2021-05-10,100000000,34000000
경기도,수원시 영통구,,2018-09-18,2021-05-10,100000000,34000000
경기도,성남시 중원구,,2018-09-18,2021-05-10,100000000,34000000
경기도,성남시 수정구,,2018-09-18,2021-05-10,100000000,34000000
경기도,성남시 분당구,,2018-09-18,2021-05-10,100000000,34000000
경기도,안양시 만안구,,2018-09-18,2021-05-10,100000000,34000000
경기도,안양시 동안구,,2018-09-18,2021-05-10,100000000,34000000
경기도,과천시,,2018-09-18,2021-05-10,100000000,34000000
경기도,광명시,,2018-09-18,2021-05-10,100000000,34000000
경기도,군포시,,2018-09-18,2021-05-10,100000000,34000000
경기도,부천시 오정구,,2018-09-18,2021-05-10,100000000,34000000
경기도,부천시 원미구,,2018-09-18,2021-05-10,100000000,34000000
경기도,부천시 소사구,,2018-09-18,2021-05-10,100000000,34000000
경기도,시흥시,,2018-09-18,2021-05-10,100000000,34000000
경기도,의왕시,,2018-09-18,2021-05-10,100000000,34000000
경기도,하남시,,2018-09-18,2021-05-10,100000000,34000000
경기도,고양시 덕양구,,2018-09-18,2021-05-10,100000000,34000000
경기도,고양시 일산서구,,2018-09-18,2021-05-10,100000000,34000000
경기도,고양시 일산동구,,2018-09-18,2021-05-10,100000000,34000000
경기도,구리시,,2018-09-18,2021-05-10,100000000,34000000
경기도,의정부시,,2018-09-18,2021-05-10,100000000,34000000
경기도,수원시 장안구,,2021-05-11,2023-02-20,130000000,43000000
경기도,수원시 권선구,,2021-05-11,2023-02-20,130000000,43000000
경기도,수원시 팔달구,,2021-05-11,2023-02-20,130000000,43000000
경기도,수원시 영통구,,2021-05-11,2023-02-20,130000000,43000000
경기도,성남시 중원구,,2021-05-11,2023-02-20,130000000,43000000
경기도,성남시 수정구,,2021-05-11,2023-02-20,130000000,43000000
경기도,성남시 분당구,,2021-05-11,2023-02-20,130000000,43000000
경기도,안양시 만안구,,2021-05-11,2023-02-20,130000000,43000000
경기도,안양시 동안구,,2021-05-11,2023-02-20,130000000,43000000
경기도,과천시,,2021-05-11,2023-02-20,130000000,43000000
경기도,광명시,,2021-05-11,2023-02-20,130000000,43000000
경기도,군포시,,2021-05-11,2023-02-20,130000000,43000000
경기도,부천시 오정구,,2021-05-11,2023-02-20,130000000,43000000
경기도,부천시 원미구,,2021-05-11,2023-02-20,130000000,43000000
경기도,부천시 소사구,,2021-05-11,2023-02-20,130000000,43000000
경기도,시흥시,,2021-05-11,2023-02-20,130000000,43000000
경기도,의왕시,,2021-05-11,2023-02-20,130000000,43000000
경기도,하남시,,2021-05-11,2023-02-20,130000000,43000000
경기도,고양시 덕양구,,2021-05-11,2023-02-20,130000000,43000000
경기도,고양시 일산서구,,2021-05-11,2023-02-20,130000000,43000000
경기도,고양시 일산동구,,2021-05-11,2023-02-20,130000000,43000000
경기도,구리시,,2021-05-11,2023-02-20,130000000,43000000
경기도,의정부시,,2021-05-11,2023-02-20,130000000,43000000
경기도,수원시 장안구,,2023-02-21,2026-12-31,145000000,48000000
경기도,수원시 권선구,,2023-02-21,2026-12-31,145000000,48000000
경기도,수원시 팔달구,,2023-02-21,2026-12-31,145000000,48000000
경기도,수원시 영통구,,2023-02-21,2026-12-31,145000000,48000000
경기도,성남시 중원구,,2023-02-21,2026-12-31,145000000,48000000
경기도,성남시 수정구,,2023-02-21,2026-12-31,145000000,48000000
경기도,성남시 분당구,,2023-02-21,2026-12-31,145000000,48000000
경기도,안양시 만안구,,2023-02-21,2026-12-31,145000000,48000000
경기도,안양시 동안구,,2023-02-21,2026-12-31,145000000,48000000
경기도,과천시,,2023-02-21,2026-12-31,145000000,48000000
경기도,광명시,,2023-02-21,2026-12-31,145000000,48000000
경기도,군포시,,2023-02-21,2026-12-31,145000000,48000000
경기도,부천시 오정구,,2023-02-21,2026-12-31,145000000,48000000
경기도,부천시 원미구,,2023-02-21,2026-12-31,145000000,48000000
경기도,부천시 소사구,,2023-02-21,2026-12-31,145000000,48000000
경기도,시흥시,,2023-02-21,2026-12-31,145000000,48000000
경기도,의왕시,,2023-02-21,2026-12-31,145000000,48000000
경기도,하남시,,2023-02-21,2026-12-31,145000000,48000000
경기도,고양시 덕양구,,2023-02-21,2026-12-31,145000000,48000000
경기도,고양시 일산서구,,2023-02-21,2026-12-31,145000000,48000000
경기도,고양시 일산동구,,2023-02-21,2026-12-31,145000000,48000000
경기도,구리시,,2023-02-21,2026-12-31,145000000,48000000
경기도,의정부시,,2023-02-21,2026-12-31,145000000,48000000
경기도,남양주시,호평동,2001-09-15,2008-08-20,40000000,16000000
경기도,남양주시,평내동,2001-09-15,2008-08-20,40000000,16000000
경기도,남양주시,금곡동,2001-09-15,2008-08-20,40000000,16000000
경기도,남양주시,일패동,2001-09-15,2008-08-20,40000000,16000000
경기도,남양주시,이패동,2001-09-15,2008-08-20,40000000,16000000
경기도,남양주시,삼패동,2001-09-15,2008-08-20,40000000,16000000
경기도,남양주시,가운동,2001-09-15,2008-08-20,40000000,16000000
경기도,남양주시,수석동,2001-09-15,2008-08-20,40000000,16000000
경기도,남양주시,지금동,2001-09-15,2008-08-20,40000000,16000000
경기도,남양주시,도농동,2001-09-15,2008-08-20,40000000,16000000
경기도,남양주시,다산동,2001-09-15,2008-08-20,40000000,16000000
경기도,남양주시,호평동,2008-08-21,2010-07-25,60000000,20000000
경기도,남양주시,평내동,2008-08-21,2010-07-25,60000000,20000000
경기도,남양주시,금곡동,2008-08-21,2010-07-25,60000000,20000000
경기도,남양주시,일패동,2008-08-21,2010-07-25,60000000,20000000
경기도,남양주시,이패동,2008-08-21,2010-07-25,60000000,20000000
경기도,남양주시,삼패동,2008-08-21,2010-07-25,60000000,20000000
경기도,남양주시,가운동,2008-08-21,2010-07-25,60000000,20000000
경기도,남양주시,수석동,2008-08-21,2010-07-25,60000000,20000000
